night,sleep_onset,wake_onset,total_sleep_time,major_rest_period_start,major_rest_period_end,sleep_efficiency,sleep_onset_latency,getup_latency,wake_after_sleep_onset,number_wake_bouts,sleep_bouts,wake_bouts
0,2019-11-19 00:57:08+01:00,2019-11-19 09:02:08+01:00,484,2019-11-19 00:48:18.007812096+01:00,2019-11-19 09:07:23.007812096+01:00,96.9939879759519,9,6,2,1,"[(Timestamp('2019-11-19 00:57:08+0100', tz='Europe/Berlin'), Timestamp('2019-11-19 04:26:08+0100', tz='Europe/Berlin')), (Timestamp('2019-11-19 04:28:08+0100', tz='Europe/Berlin'), Timestamp('2019-11-19 09:03:08+0100', tz='Europe/Berlin'))]","[(Timestamp('2019-11-19 04:26:08+0100', tz='Europe/Berlin'), Timestamp('2019-11-19 04:28:08+0100', tz='Europe/Berlin'))]"
1,2019-11-19 23:16:37+01:00,2019-11-20 06:16:37+01:00,391,2019-11-19 22:56:47.001953024+01:00,2019-11-20 06:21:42.001953024+01:00,87.86516853932585,20,6,30,7,"[(Timestamp('2019-11-19 23:16:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-19 23:54:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 00:00:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 00:05:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 00:08:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 02:06:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 02:09:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 02:10:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 02:13:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 02:48:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 02:50:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 03:38:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 03:46:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 04:01:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 04:06:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 06:17:37+0100', tz='Europe/Berlin'))]","[(Timestamp('2019-11-19 23:54:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 00:00:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 00:05:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 00:08:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 02:06:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 02:09:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 02:10:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 02:13:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 02:48:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 02:50:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 03:38:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 03:46:37+0100', tz='Europe/Berlin')), (Timestamp('2019-11-20 04:01:37+0100', tz='Europe/Berlin'), Timestamp('2019-11-20 04:06:37+0100', tz='Europe/Berlin'))]"
